query_id,item_id,position,relevance_feature,distance_score,rating_score,clicked
81,1,1,0.1918673247187429,0.32337156211552076,0.22665640222698802,0
81,2,2,0.06942384274609337,0.5190597909082704,0.0676125635922149,0
81,3,3,0.23371208191043302,0.5400119146045106,0.8800790875614583,0
81,4,4,0.5329577865513353,0.3243337531153756,0.33300191305819793,0
81,5,5,0.9941393612211675,0.6618391898493786,0.5577834173700249,0
82,1,1,0.46520561228371815,0.060142342600785215,0.5622968158779098,1
82,2,2,0.17530294235765964,0.6900048908206657,0.20093368865905648,0
82,3,3,0.09667644964671962,0.45037093625818514,0.7561633288952461,0
82,4,4,0.664911724487218,0.7954499607897292,0.9271778194794527,0
82,5,5,0.39931591580930814,0.15241601333041743,0.9924835021583752,1
83,1,1,0.5399571302805596,0.8420332943764213,0.5209579772720422,0
83,2,2,0.08912443211601662,0.7552704204968079,0.12771348363523483,0
83,3,3,0.7820280876703859,0.7087446977429764,0.036160380524762115,0
83,4,4,0.26311256991084286,0.3601364074715191,0.08764274676383854,0
83,5,5,0.5538022407123763,0.30552431065802355,0.3969815170742834,0
84,1,1,0.6005943333606173,0.5156794276964978,0.9193919732144173,1
84,2,2,0.9921580148233127,0.8514249577450957,0.2085105143573358,1
84,3,3,0.11636639788547609,0.8174497084911916,0.3806232934765801,0
84,4,4,0.8680566901074503,0.8059254001176211,0.7900304363070614,0
84,5,5,0.08091928305125218,0.40298017876516146,0.17352451498650867,0
85,1,1,0.34609972653778553,0.9756102008599149,0.640972077345332,0
85,2,2,0.13252467274184843,0.8620144822726226,0.9227571905133943,0
85,3,3,0.6062529377509774,0.7648098009029954,0.17483862726041255,0
85,4,4,0.3986630277723131,0.1463739921622491,0.36753442229153144,0
85,5,5,0.025811906949486985,0.13516628915482276,0.9631151115891738,0
86,1,1,0.96582216115322,0.432497878330132,0.3118161330852596,1
86,2,2,0.4395116886329101,0.10566468426174391,0.6408263146902062,0
86,3,3,0.6195879548978296,0.6502010923981534,0.1520248531286481,0
86,4,4,0.7807615860684398,0.4598004237693202,0.05816379550547579,1
86,5,5,0.05778056099636664,0.6950352288585532,0.9836789252634136,0
87,1,1,0.14224936868719618,0.1213849394224289,0.30327514756759555,0
87,2,2,0.6921613416941319,0.06229179813006269,0.5094221281497897,1
87,3,3,0.8139702695060188,0.6152194382310109,0.30625362078661167,0
87,4,4,0.5270414639116516,0.4260833838903715,0.13071037674019947,0
87,5,5,0.4497846488213225,0.19462251182076507,0.3677593508772896,0
88,1,1,0.8275378955668743,0.733614380561402,0.7693048936413398,1
88,2,2,0.4161539981797615,0.4813441516353236,0.019192276823056686,0
88,3,3,0.760289823122135,0.13710970572899905,0.5353101314525917,0
88,4,4,0.012120774643893273,0.24120145759954148,0.9758737549100538,0
88,5,5,0.9595766443210334,0.48785404392636245,0.1097361986775035,0
89,1,1,0.4543773345599609,0.844357082739616,0.09808258078424459,0
89,2,2,0.15004866469398426,0.32467592689006,0.7373570773877997,0
89,3,3,0.37588828514576933,0.3944762785700353,0.45944676840598664,0
89,4,4,0.8920846889402344,0.9553346865039283,0.7869033862552951,0
89,5,5,0.6881347060865421,0.4376031240553919,0.2546706220460512,0
90,1,1,0.038426348962324997,0.9017619921354235,0.46147746462473416,0
90,2,2,0.6593539222057827,0.8951177407065364,0.6366696821672073,0
90,3,3,0.06665204056068996,0.5184080219452041,0.15016900081704165,0
90,4,4,0.5122219208126745,0.6802277792083533,0.041672900602384266,0
90,5,5,0.7163233880626823,0.07208433599867337,0.0712567277652586,0
91,1,1,0.9565013982994801,0.737508359459007,0.35325140850206416,1
91,2,2,0.34970322974584955,0.7746535311811819,0.6613706110704144,0
91,3,3,0.17410933533408435,0.09839564971339732,0.6603027197013381,0
91,4,4,0.265046428325004,0.020944961030912812,0.08217166747642735,1
91,5,5,0.29544477747742026,0.7692231478381336,0.6246635688542638,0
92,1,1,0.2056872621955551,0.12138641815940643,0.6150129680388666,1
92,2,2,0.6439042535411307,0.5303021332491583,0.041951223431636264,1
92,3,3,0.7987141916545746,0.29282203670096474,0.9799703293588506,0
92,4,4,0.5824226582072465,0.7480731794295321,0.8117697880901376,0
92,5,5,0.12809574636620003,0.3382675059944984,0.9280836403260497,0
93,1,1,0.3721670238375133,0.432076882944196,0.4394049896944522,1
93,2,2,0.9430758377447076,0.24069271183250496,0.12150137630091806,0
93,3,3,0.8869249002092695,0.645810812655206,0.28590678923916013,1
93,4,4,0.861369996363436,0.846514338690278,0.9189265336395545,0
93,5,5,0.7550419287462783,0.46053949727414,0.8419985528900615,0
94,1,1,0.7764474464997246,0.6561618376810715,0.17742876946970687,1
94,2,2,0.9846697395245082,0.9373880664971189,0.04317373579701167,0
94,3,3,0.1317287734545619,0.7259799099852955,0.8177853298569451,0
94,4,4,0.505852692951829,0.8407030280112,0.7328015447662506,0
94,5,5,0.5903476904587729,0.50836054691628,0.2975484513188206,0
95,1,1,0.6888853020500907,0.8733229158608077,0.6362913539792481,0
95,2,2,0.160071634954573,0.4615574744197899,0.009331619827093296,0
95,3,3,0.7264617151130048,0.9918099513493635,0.0991780995872159,0
95,4,4,0.8000709686991595,0.20403563462889884,0.5550849493022862,0
95,5,5,0.615985450260179,0.18802473461541613,0.3553845686857394,0
96,1,1,0.5542265141320166,0.005229613542912737,0.7609907600280938,1
96,2,2,0.7457337827312321,0.2024805601652374,0.9580734801193802,0
96,3,3,0.3269316163380791,0.14888805033244468,0.3056042154902149,0
96,4,4,0.9963343376272473,0.36830953050684834,0.44861063095454257,0
96,5,5,0.8861957804650745,0.5930443341867842,0.39152569817782934,0
97,1,1,0.6956181464968069,0.0032182636042786816,0.6195893374598407,1
97,2,2,0.7941973312770843,0.09299063982313216,0.5882022669483905,0
97,3,3,0.6423255259052274,0.06485359448296835,0.5799837874281313,0
97,4,4,0.5606600944161709,0.6034876665964548,0.6764679372263622,0
97,5,5,0.26982072012821434,0.8250494101800621,0.4982556822634536,0
98,1,1,0.0585509292439792,0.3342383186960608,0.7848969771114676,1
98,2,2,0.7886149646724064,0.5172690564416094,0.44019899795549056,0
98,3,3,0.32819275360931155,0.43401936617387527,0.08860042967961723,0
98,4,4,0.5982252940637388,0.7356631142391898,0.9983475113929496,1
98,5,5,0.6425651995351915,0.421248053294072,0.6361773647082327,0
99,1,1,0.11833619092338732,0.40990488969628824,0.8398022856356172,0
99,2,2,0.5718722712271865,0.5877693608621982,0.18447625313363936,0
99,3,3,0.33451128874193214,0.026196708532064794,0.024191763891355245,0
99,4,4,0.2730708099728124,0.5180787662388154,0.29872557358877305,1
99,5,5,0.25929675886577375,0.4296568127389351,0.8727302504846018,0
100,1,1,0.18610141784627732,0.8026433097957104,0.45818688673789265,0
100,2,2,0.13347997241594378,0.08060151375712465,0.7279393069737652,0
100,3,3,0.43685070261517955,0.7295082286523967,0.7655128989911097,0
100,4,4,0.6102251494776413,0.13535408227768553,0.7513750860290457,0
100,5,5,0.956614621083458,0.06895801635642118,0.05705472115125432,0
