query_id,item_id,position,relevance_feature,distance_score,rating_score,clicked,propensity,ipw_weight
64,4,4,0.7798509888933498,0.0396188253483571,0.4805069472578289,0,0.25,4.0
64,5,5,0.2420450158625274,0.9866625932671464,0.1424955429015132,0,0.2,5.0
65,1,1,0.6181557343181191,0.702464970544104,0.5596486834869141,1,1.0,1.0
65,2,2,0.3264613082439919,0.5177116433847114,0.0878664991448333,0,0.5,2.0
65,3,3,0.0332031087913665,0.0785784971550207,0.396923276201596,0,0.3333333333333333,3.0
65,4,4,0.5675408482615582,0.6894649691372657,0.8005866991090829,0,0.25,4.0
65,5,5,0.1674825822590697,0.1045678403344002,0.6364302495436367,0,0.2,5.0
66,1,1,0.031586144825642,0.9362122462436898,0.0519712836514724,0,1.0,1.0
66,2,2,0.7090605194509164,0.8709691237460856,0.7140869321324278,1,0.5,2.0
66,3,3,0.339450192542806,0.8148251137465122,0.0801148463846751,1,0.3333333333333333,3.0
66,4,4,0.5475923761537362,0.8172977699624937,0.4523182845183001,0,0.25,4.0
66,5,5,0.5264026609361132,0.7315895217553319,0.0816299820305895,0,0.2,5.0
67,1,1,0.2471032340101464,0.1595446801131883,0.8717835665922017,0,1.0,1.0
67,2,2,0.9758652558191312,0.3368957917711068,0.1821179156886992,1,0.5,2.0
67,3,3,0.6587077755008761,0.498195716453139,0.5553635509376312,0,0.3333333333333333,3.0
67,4,4,0.2284547413312987,0.996333916056742,0.9747931621467832,0,0.25,4.0
67,5,5,0.1995424509291451,0.6802282424312913,0.0721984089791758,0,0.2,5.0
68,1,1,0.2576828885112137,0.4626229567393163,0.8682725054083805,1,1.0,1.0
68,2,2,0.742706521199981,0.4254933344480753,0.3459349925469629,0,0.5,2.0
68,3,3,0.9876495637360578,0.0401091914124824,0.8670314961224486,0,0.3333333333333333,3.0
68,4,4,0.4386154191895904,0.7252576604151365,0.4866689414247028,1,0.25,4.0
68,5,5,0.9007018640112585,0.4217209268734554,0.2768277972350516,0,0.2,5.0
69,1,1,0.912363345616691,0.2106621890056665,0.6229665835634828,1,1.0,1.0
69,2,2,0.733113022415281,0.1315676851272598,0.7158249646820886,1,0.5,2.0
69,3,3,0.1796831088702419,0.2375433249238776,0.9713950940416396,0,0.3333333333333333,3.0
69,4,4,0.8543850933695791,0.4922778564480348,0.247231074403177,1,0.25,4.0
69,5,5,0.4453052550026655,0.5148173539296902,0.3592333693997657,0,0.2,5.0
70,1,1,0.1635238725850227,0.3910815366517607,0.9694123223352876,0,1.0,1.0
70,2,2,0.6567366645412922,0.3251900642246949,0.7734731256866006,0,0.5,2.0
70,3,3,0.9698210450785448,0.4537895413836392,0.2360504633464639,0,0.3333333333333333,3.0
70,4,4,0.1697579050875407,0.5197739485560177,0.3370031764312863,0,0.25,4.0
70,5,5,0.4308875236618059,0.2487142725876299,0.61714498660403,0,0.2,5.0
71,1,1,0.1670419079009498,0.1676192162883176,0.0366714269335429,0,1.0,1.0
71,2,2,0.6638045276218051,0.4746308757498139,0.8441704489691971,1,0.5,2.0
71,3,3,0.5853543643967521,0.8682712805132586,0.2058412100367682,0,0.3333333333333333,3.0
71,4,4,0.2697496115169896,0.0570868560893148,0.531169528001032,1,0.25,4.0
71,5,5,0.0393435406685096,0.1221099140100268,0.4521990282834353,0,0.2,5.0
72,1,1,0.3161561049767505,0.5072348086883924,0.0415728590503921,0,1.0,1.0
72,2,2,0.9866301229588468,0.9651186964360456,0.0049399809344096,1,0.5,2.0
72,3,3,0.6391199378155004,0.8679182945200221,0.4547398556338591,0,0.3333333333333333,3.0
72,4,4,0.4888465802569202,0.6668642575461043,0.1396512547563129,0,0.25,4.0
72,5,5,0.3079299415911909,0.7046807627366467,0.2018534521229483,0,0.2,5.0
73,1,1,0.9699120461072704,0.0939007157894183,0.6726021182251263,1,1.0,1.0
73,2,2,0.8681422543775054,0.1771497894473859,0.6926259522261645,1,0.5,2.0
73,3,3,0.9446142194740232,0.6832480282896458,0.4971747640084273,0,0.3333333333333333,3.0
73,4,4,0.8689049844787182,0.5706097466388297,0.0303870596968368,1,0.25,4.0
73,5,5,0.6895267510315611,0.6765133857772465,0.2156751523977171,0,0.2,5.0
74,1,1,0.3938644056541585,0.6512329770414921,0.1065930303079907,1,1.0,1.0
74,2,2,0.9994137257706666,0.048212038860556,0.9771741842213172,0,0.5,2.0
74,3,3,0.8707534503372591,0.7823854840582735,0.5670162609866678,0,0.3333333333333333,3.0
74,4,4,0.8785155613013479,0.404140321651033,0.3270331615632387,0,0.25,4.0
74,5,5,0.8078459419412586,0.7622851347766157,0.7978136488586345,0,0.2,5.0
75,1,1,0.8178342161750216,0.1202090553706084,0.5444890979608495,1,1.0,1.0
75,2,2,0.3245858299002703,0.3664615348713979,0.3961726916092554,0,0.5,2.0
75,3,3,0.3885581012703457,0.4486936226225306,0.2375441308743274,0,0.3333333333333333,3.0
75,4,4,0.2272696272631514,0.0731959237684436,0.6034485933813779,0,0.25,4.0
75,5,5,0.6194903460096145,0.4634940438005723,0.3797857801792298,0,0.2,5.0
76,1,1,0.519081785136218,0.4791818776297309,0.0256420658064356,0,1.0,1.0
76,2,2,0.380195618785857,0.3988227808969005,0.5801723692273323,0,0.5,2.0
76,3,3,0.6079050927934446,0.7648832615421283,0.8129857387160935,0,0.3333333333333333,3.0
76,4,4,0.9555236959549348,0.0182325826763616,0.1957779856835461,0,0.25,4.0
76,5,5,0.647474714154603,0.8980305489499869,0.2434822965762992,1,0.2,5.0
77,1,1,0.0602673902895608,0.9344360268055144,0.3516226872396344,0,1.0,1.0
77,2,2,0.4858717591863256,0.2567765677205079,0.2848729019619228,0,0.5,2.0
77,3,3,0.8030258978326634,0.5391612766752545,0.3113076991560036,0,0.3333333333333333,3.0
77,4,4,0.7161506742231936,0.2726240007335337,0.4135491015253515,0,0.25,4.0
77,5,5,0.1811493495346803,0.6811178539649828,0.1814383476956269,0,0.2,5.0
78,1,1,0.7090462617224327,0.1068769230947438,0.5673122196289035,1,1.0,1.0
78,2,2,0.9629268752375798,0.4835456467199247,0.8059925497751581,0,0.5,2.0
78,3,3,0.0434125328548191,0.6331513755940223,0.951403342206657,0,0.3333333333333333,3.0
78,4,4,0.8191888594267902,0.8842064633484078,0.2280797719489324,0,0.25,4.0
78,5,5,0.6109809888509917,0.4110284698067047,0.8398613028667203,1,0.2,5.0
79,1,1,0.3534213793027181,0.236870558974482,0.7805255152438618,0,1.0,1.0
79,2,2,0.8226143185136784,0.4237382536487628,0.6675498992914705,0,0.5,2.0
79,3,3,0.623859324676573,0.4517676787372291,0.5866084631754741,0,0.3333333333333333,3.0
79,4,4,0.7368737449441821,0.8627970775432285,0.2167398000907756,0,0.25,4.0
79,5,5,0.0236385860463363,0.641971500443266,0.6070940360887808,0,0.2,5.0
80,1,1,0.2319470961159754,0.3909059959055146,0.594476335186173,0,1.0,1.0
80,2,2,0.9877855202148872,0.1364397525567331,0.6951445540475938,0,0.5,2.0
80,3,3,0.4281996149256147,0.7175977656581762,0.6924361513243696,1,0.3333333333333333,3.0
80,4,4,0.1283942894541252,0.1041096493841663,0.7243388171287412,0,0.25,4.0
80,5,5,0.2741606665598058,0.0794193689889866,0.0856582495964305,0,0.2,5.0
81,1,1,0.1918673247187429,0.3233715621155207,0.226656402226988,0,1.0,1.0
81,2,2,0.0694238427460933,0.5190597909082704,0.0676125635922149,0,0.5,2.0
81,3,3,0.233712081910433,0.5400119146045106,0.8800790875614583,0,0.3333333333333333,3.0
81,4,4,0.5329577865513353,0.3243337531153756,0.3330019130581979,0,0.25,4.0
81,5,5,0.9941393612211676,0.6618391898493786,0.5577834173700249,0,0.2,5.0
82,1,1,0.4652056122837181,0.0601423426007852,0.5622968158779098,1,1.0,1.0
82,2,2,0.1753029423576596,0.6900048908206657,0.2009336886590564,0,0.5,2.0
82,3,3,0.0966764496467196,0.4503709362581851,0.7561633288952461,0,0.3333333333333333,3.0
82,4,4,0.664911724487218,0.7954499607897292,0.9271778194794528,0,0.25,4.0
82,5,5,0.3993159158093081,0.1524160133304174,0.9924835021583752,1,0.2,5.0
83,1,1,0.5399571302805596,0.8420332943764213,0.5209579772720422,0,1.0,1.0
83,2,2,0.0891244321160166,0.7552704204968079,0.1277134836352348,0,0.5,2.0
83,3,3,0.7820280876703859,0.7087446977429764,0.0361603805247621,0,0.3333333333333333,3.0
83,4,4,0.2631125699108428,0.3601364074715191,0.0876427467638385,0,0.25,4.0
83,5,5,0.5538022407123763,0.3055243106580235,0.3969815170742834,0,0.2,5.0
84,1,1,0.6005943333606173,0.5156794276964978,0.9193919732144172,1,1.0,1.0
84,2,2,0.9921580148233128,0.8514249577450957,0.2085105143573358,1,0.5,2.0
84,3,3,0.116366397885476,0.8174497084911916,0.3806232934765801,0,0.3333333333333333,3.0
84,4,4,0.8680566901074503,0.8059254001176211,0.7900304363070614,0,0.25,4.0
84,5,5,0.0809192830512521,0.4029801787651614,0.1735245149865086,0,0.2,5.0
85,1,1,0.3460997265377855,0.9756102008599148,0.640972077345332,0,1.0,1.0
85,2,2,0.1325246727418484,0.8620144822726226,0.9227571905133944,0,0.5,2.0
85,3,3,0.6062529377509774,0.7648098009029954,0.1748386272604125,0,0.3333333333333333,3.0
85,4,4,0.3986630277723131,0.1463739921622491,0.3675344222915314,0,0.25,4.0
85,5,5,0.0258119069494869,0.1351662891548227,0.9631151115891738,0,0.2,5.0
86,1,1,0.96582216115322,0.432497878330132,0.3118161330852596,1,1.0,1.0
86,2,2,0.4395116886329101,0.1056646842617439,0.6408263146902062,0,0.5,2.0
86,3,3,0.6195879548978296,0.6502010923981534,0.1520248531286481,0,0.3333333333333333,3.0
86,4,4,0.7807615860684398,0.4598004237693202,0.0581637955054757,1,0.25,4.0
86,5,5,0.0577805609963666,0.6950352288585532,0.9836789252634136,0,0.2,5.0
87,1,1,0.1422493686871961,0.1213849394224289,0.3032751475675955,0,1.0,1.0
87,2,2,0.6921613416941319,0.0622917981300626,0.5094221281497897,1,0.5,2.0
87,3,3,0.8139702695060188,0.6152194382310109,0.3062536207866116,0,0.3333333333333333,3.0
87,4,4,0.5270414639116516,0.4260833838903715,0.1307103767401994,0,0.25,4.0
87,5,5,0.4497846488213225,0.194622511820765,0.3677593508772896,0,0.2,5.0
88,1,1,0.8275378955668743,0.733614380561402,0.7693048936413398,1,1.0,1.0
88,2,2,0.4161539981797615,0.4813441516353236,0.0191922768230566,0,0.5,2.0
88,3,3,0.760289823122135,0.137109705728999,0.5353101314525917,0,0.3333333333333333,3.0
88,4,4,0.0121207746438932,0.2412014575995414,0.9758737549100538,0,0.25,4.0
88,5,5,0.9595766443210334,0.4878540439263624,0.1097361986775035,0,0.2,5.0
89,1,1,0.4543773345599609,0.844357082739616,0.0980825807842445,0,1.0,1.0
89,2,2,0.1500486646939842,0.32467592689006,0.7373570773877997,0,0.5,2.0
89,3,3,0.3758882851457693,0.3944762785700353,0.4594467684059866,0,0.3333333333333333,3.0
89,4,4,0.8920846889402344,0.9553346865039284,0.7869033862552951,0,0.25,4.0
89,5,5,0.6881347060865421,0.4376031240553919,0.2546706220460512,0,0.2,5.0
90,1,1,0.0384263489623249,0.9017619921354236,0.4614774646247341,0,1.0,1.0
90,2,2,0.6593539222057827,0.8951177407065364,0.6366696821672073,0,0.5,2.0
90,3,3,0.0666520405606899,0.5184080219452041,0.1501690008170416,0,0.3333333333333333,3.0
90,4,4,0.5122219208126745,0.6802277792083533,0.0416729006023842,0,0.25,4.0
90,5,5,0.7163233880626823,0.0720843359986733,0.0712567277652586,0,0.2,5.0
91,1,1,0.95650139829948,0.737508359459007,0.3532514085020641,1,1.0,1.0
91,2,2,0.3497032297458495,0.7746535311811819,0.6613706110704144,0,0.5,2.0
91,3,3,0.1741093353340843,0.0983956497133973,0.6603027197013381,0,0.3333333333333333,3.0
91,4,4,0.265046428325004,0.0209449610309128,0.0821716674764273,1,0.25,4.0
91,5,5,0.2954447774774202,0.7692231478381336,0.6246635688542638,0,0.2,5.0
92,1,1,0.2056872621955551,0.1213864181594064,0.6150129680388666,1,1.0,1.0
92,2,2,0.6439042535411307,0.5303021332491583,0.0419512234316362,1,0.5,2.0
92,3,3,0.7987141916545746,0.2928220367009647,0.9799703293588506,0,0.3333333333333333,3.0
92,4,4,0.5824226582072465,0.7480731794295321,0.8117697880901376,0,0.25,4.0
92,5,5,0.1280957463662,0.3382675059944984,0.9280836403260496,0,0.2,5.0
93,1,1,0.3721670238375133,0.432076882944196,0.4394049896944522,1,1.0,1.0
93,2,2,0.9430758377447076,0.2406927118325049,0.121501376300918,0,0.5,2.0
93,3,3,0.8869249002092695,0.645810812655206,0.2859067892391601,1,0.3333333333333333,3.0
93,4,4,0.861369996363436,0.846514338690278,0.9189265336395545,0,0.25,4.0
93,5,5,0.7550419287462783,0.46053949727414,0.8419985528900615,0,0.2,5.0
94,1,1,0.7764474464997246,0.6561618376810715,0.1774287694697068,1,1.0,1.0
94,2,2,0.9846697395245082,0.9373880664971188,0.0431737357970116,0,0.5,2.0
94,3,3,0.1317287734545619,0.7259799099852955,0.8177853298569451,0,0.3333333333333333,3.0
94,4,4,0.505852692951829,0.8407030280112,0.7328015447662506,0,0.25,4.0
94,5,5,0.5903476904587729,0.50836054691628,0.2975484513188206,0,0.2,5.0
95,1,1,0.6888853020500907,0.8733229158608077,0.6362913539792481,0,1.0,1.0
95,2,2,0.160071634954573,0.4615574744197899,0.0093316198270932,0,0.5,2.0
95,3,3,0.7264617151130048,0.9918099513493636,0.0991780995872159,0,0.3333333333333333,3.0
95,4,4,0.8000709686991595,0.2040356346288988,0.5550849493022862,0,0.25,4.0
95,5,5,0.615985450260179,0.1880247346154161,0.3553845686857394,0,0.2,5.0
96,1,1,0.5542265141320166,0.0052296135429127,0.7609907600280938,1,1.0,1.0
96,2,2,0.7457337827312321,0.2024805601652374,0.9580734801193802,0,0.5,2.0
96,3,3,0.3269316163380791,0.1488880503324446,0.3056042154902149,0,0.3333333333333333,3.0
96,4,4,0.9963343376272472,0.3683095305068483,0.4486106309545425,0,0.25,4.0
96,5,5,0.8861957804650745,0.5930443341867842,0.3915256981778293,0,0.2,5.0
97,1,1,0.6956181464968069,0.0032182636042786,0.6195893374598407,1,1.0,1.0
97,2,2,0.7941973312770843,0.0929906398231321,0.5882022669483905,0,0.5,2.0
97,3,3,0.6423255259052274,0.0648535944829683,0.5799837874281313,0,0.3333333333333333,3.0
97,4,4,0.5606600944161709,0.6034876665964548,0.6764679372263622,0,0.25,4.0
97,5,5,0.2698207201282143,0.8250494101800621,0.4982556822634536,0,0.2,5.0
98,1,1,0.0585509292439792,0.3342383186960608,0.7848969771114676,1,1.0,1.0
98,2,2,0.7886149646724064,0.5172690564416094,0.4401989979554905,0,0.5,2.0
98,3,3,0.3281927536093115,0.4340193661738752,0.0886004296796172,0,0.3333333333333333,3.0
98,4,4,0.5982252940637388,0.7356631142391898,0.9983475113929496,1,0.25,4.0
98,5,5,0.6425651995351915,0.421248053294072,0.6361773647082327,0,0.2,5.0
99,1,1,0.1183361909233873,0.4099048896962882,0.8398022856356172,0,1.0,1.0
99,2,2,0.5718722712271865,0.5877693608621982,0.1844762531336393,0,0.5,2.0
99,3,3,0.3345112887419321,0.0261967085320647,0.0241917638913552,0,0.3333333333333333,3.0
99,4,4,0.2730708099728124,0.5180787662388154,0.298725573588773,1,0.25,4.0
99,5,5,0.2592967588657737,0.4296568127389351,0.8727302504846018,0,0.2,5.0
100,1,1,0.1861014178462773,0.8026433097957104,0.4581868867378926,0,1.0,1.0
100,2,2,0.1334799724159437,0.0806015137571246,0.7279393069737652,0,0.5,2.0
100,3,3,0.4368507026151795,0.7295082286523967,0.7655128989911097,0,0.3333333333333333,3.0
100,4,4,0.6102251494776413,0.1353540822776855,0.7513750860290457,0,0.25,4.0
100,5,5,0.956614621083458,0.0689580163564211,0.0570547211512543,0,0.2,5.0
